DEPTH,TVD,ROP,WOH,WOB_AVG,TORQUE_SURF,TORQUE_MIN,TORQUE_MAX,TOT BIT_RPM,FLOWIN,SPP_AVG,SPM1,SPM2,SPM3,SPM4,Mud Weight In,Mud Weight Out,Temperature In,Temperature Out,D-Exponent Bit Wear,Total RPM [Surface + DHM],Stand Pipe Pressure,PUMP_TIME,TotalRotaryTime,Bit Time,Bit Run,TotalSurfaceCumRevOnBottom,PSACTIVE
         m,         m,       m/h,      klbm,      klbm,   klbf.ft,   klbf.ft,   klbf.ft,1/min,       gpm,       psi,1/min,1/min,1/min,1/min,g/cm3,g/cm3,      degC,      degC,       Euc,1/min,       psi,         h,         h,         h,         m,       Euc,          bbl
4600,4598.74,7.09,358.22,37.26,8.04,2.53,13.22,80,601.67,4178.41,67,67,50,50,1.808,1.81,45.9,54.4,1,80,4178.41,19.59,36.17,11.27,37.82,62297,827.29
4600.5,4599.24,6.1,359.02,36.56,6.55,2.74,11.05,80,602.06,4174.32,67,67,50,50,1.808,1.81,47.1,54.4,1,80,4174.32,19.66,36.25,11.35,38.31,62672,831.24
4601,4599.74,4.37,356.79,38.7,7.38,1.9,11.84,80,601.8,4172.56,67,67,50,50,1.808,1.811,46.7,54.5,1,80,4172.56,19.79,36.38,11.48,38.93,63280,835.6
4601.5,4600.24,5.26,357.59,38.17,6.59,2.53,10.49,80,602,4178.61,67,67,50,50,1.809,1.81,47.2,54.4,1,80,4178.61,19.88,36.47,11.57,39.39,63727,400.03
4602,4600.74,5.69,357.93,37.67,6.5,1.91,10.95,80,601.85,4163.21,67,67,50,50,1.809,1.81,46.3,54.5,1,80,4163.21,20.02,36.6,11.7,39.89,64371,400.28
4602.5,4601.24,5.1,359.86,35.24,7.29,3.88,10.11,80,601.85,4192.71,67,67,50,50,1.809,1.806,47.2,54.5,1,80,4192.71,20.06,36.65,11.75,40.25,64595,400.35
4603,4601.74,4.65,357.62,38.17,8.09,4.51,10.95,80,601.46,4173.67,67,67,50,50,1.809,1.81,46.8,54.5,1,80,4173.67,20.18,36.76,11.86,40.91,65145,400.25
4603.5,4602.24,3.39,356.88,38.72,5.27,1.7,8.49,80,601.78,4160.84,67,67,50,50,1.81,1.808,46.7,54.5,1,80,4160.84,20.37,36.95,12.05,41.37,66046,400.64
4604,4602.74,5.42,362.98,32.13,6.66,3.3,10.37,80,601.99,4167.42,67,67,50,50,1.81,1.81,46.9,54.6,1,80,4167.42,20.46,37.04,12.14,41.75,66469,399.76
4604.5,4603.24,6.06,358.03,37.58,7.21,1.56,11.8,80,601.66,4153.88,67,67,50,50,1.81,1.809,47.1,54.6,1,80,4153.88,20.54,37.13,12.23,42.38,66884,402.93
4605,4603.74,4.89,359.12,37.29,7.56,5.15,10.57,80,601.96,4158.96,67,67,50,50,1.81,1.81,47,54.6,1,80,4158.96,20.67,37.25,12.35,42.89,67495,402.68
4605.5,4604.24,4.43,356.81,38.7,5.55,0.3,10.57,80,601.74,4149.12,67,67,50,50,1.811,1.809,47.2,54.6,1,80,4149.12,20.75,37.33,12.43,43.32,67879,400.03
4606,4604.74,3.19,359.55,36.07,7.26,3.11,10.47,80,601.96,4171.65,67,67,50,50,1.811,1.809,46.4,54.6,1,80,4171.65,20.92,37.51,12.61,43.82,68715,570.61
4606.5,4605.23,3.23,357.51,37.93,7.25,0.99,11.18,80,601.49,4138.41,67,67,50,50,1.811,1.807,47.1,54.9,1,80,4138.41,21.07,37.65,12.76,44.35,69418,566.4
4607,4605.73,3.37,358.34,37.3,6.45,0.63,11.66,80,601.55,4161.82,67,67,50,50,1.812,1.808,46.9,55.9,1,80,4161.82,21.25,37.84,12.94,44.9,70289,564.37
4607.5,4606.23,3.24,355.6,40.2,6.41,1.09,11.2,80,601.33,4159.68,67,67,50,50,1.812,1.809,46.1,56.8,1,80,4159.68,21.38,37.97,13.07,45.4,70919,563.22
4608,4606.73,3.64,356.77,38.59,6.84,1.31,11.46,80,601.84,4177.09,67,67,50,50,1.813,1.808,46.5,55,1,80,4177.09,21.53,38.11,13.21,45.85,71605,572.48
4608.5,4607.23,3.94,358.6,36.62,6.63,1.57,11.42,80,601.84,4156.37,67,67,50,50,1.813,1.805,45.9,56.4,1,80,4156.37,21.65,38.24,13.34,46.32,72215,569.95
4609,4607.73,5.03,358.55,37,6.21,0.55,10.52,80,601.72,4175.97,67,67,50,50,1.813,1.805,46.4,56.6,1,80,4175.97,21.75,38.33,13.43,46.81,72672,565.62
4609.5,4608.23,4.31,359.03,36.29,6.36,0.65,10.19,80,601.98,4143.94,67,67,50,50,1.813,1.805,46.1,56.6,1,80,4143.94,21.9,38.49,13.59,47.34,73409,563.5
4610,4608.73,3.41,356.41,38.97,5.42,0.21,10.01,80,601.61,4139.79,67,67,50,50,1.814,1.805,46.4,56.8,1,80,4139.79,22.03,38.62,13.72,47.85,74025,563.74
4610.5,4609.23,3.71,358.05,37.03,6.16,0.79,10.71,80,601.09,4166.54,67,67,50,50,1.814,1.805,46.8,57,1,80,4166.54,22.15,38.74,13.84,48.39,74605,563.74
4611,4609.73,5.72,360.4,35.11,6.05,0.3,10.85,80,601.54,4182.31,67,67,50,50,1.814,1.804,46.3,57.2,1,80,4182.31,22.23,38.82,13.92,48.83,74986,563.05
4611.5,4610.23,4.93,356.88,38.67,5.39,0.3,10.28,80,601.72,4143.94,67,67,50,50,1.814,1.805,46.6,57.6,1,80,4143.94,22.39,38.97,14.07,49.34,75739,562.32
4612,4610.73,4.39,357.12,38.43,6.71,1.41,11.51,80,601.97,4159.68,67,67,50,50,1.815,1.804,45.4,57.8,1,80,4159.68,22.49,39.07,14.17,50.01,76217,562.1
4612.5,4611.23,4.12,392.88,3.14,3.11,2.76,3.45,80,601.64,4268.57,67,0,67,70,1.81,1.803,45.5,53.2,1,80,4268.57,25.2,42.22,14.33,50.34,76959,840.86
4613,4611.73,2.95,375.95,19.6,5.23,1.03,9.49,80,601.81,4187.19,67,0,67,70,1.815,1.806,46.8,53.2,1,80,4187.19,26.04,43.11,14.58,50.85,78165,854
4613.5,4612.23,2.53,376.32,30.11,5.16,0.62,9.86,100,601.74,4161.74,67,0,67,70,1.816,1.806,45.1,53.2,1,100,4161.74,26.29,43.36,14.83,51.38,79442,853.1
4614,4612.72,2.4,376.49,29.94,6.05,2.57,9.3,100,601.78,4161.89,67,0,67,70,1.816,1.806,44.8,53.2,1,100,4161.89,26.45,43.53,14.99,51.82,80435,853.35
4614.5,4613.22,3.52,376.91,29.53,5.5,0.98,9.44,100,601.83,4150.77,67,0,67,70,1.817,1.807,44.8,53.3,1,100,4150.77,26.58,43.66,15.13,52.43,81229,854.6
4615,4613.72,3.27,376.63,29.81,5.27,2.02,9.06,100,602.07,4148.08,67,0,67,70,1.817,1.807,45,53.3,1,100,4148.08,26.76,43.83,15.3,52.85,82269,853.36
4615.5,4614.22,2.59,377.34,29.09,5.59,1.89,9.1,100,601.9,4153.52,67,0,67,77,1.819,1.803,45.4,53.5,1,100,4153.52,26.94,44.02,15.48,53.35,83373,853.72
4616,4614.72,4.48,377.32,29.11,5.24,1.81,8.39,100,602.05,4133.58,67,0,67,77,1.82,1.807,45.3,53.5,1,100,4133.58,27.04,44.12,15.59,53.86,83983,852.23
4616.5,4615.22,4.76,373.49,32.94,5.51,2.68,9.44,100,601.94,4133.58,67,0,67,77,1.82,1.807,44.9,53.6,1,100,4133.58,27.15,44.23,15.69,54.36,84638,851.89
4617,4615.72,3.61,377.47,28.96,5.5,1.14,9.3,100,601.86,4133.06,67,0,67,77,1.806,1.805,45.2,55.2,1,100,4133.06,27.31,44.38,15.85,54.85,85582,849.32
4617.5,4616.22,2.7,377.44,21.7,4.21,0.93,8.03,100,601.93,4121.88,67,0,67,77,1.804,1.808,45.4,53.4,1,100,4121.88,28.25,45.34,16.15,55.4,87371,859.99
4618,4616.72,1.63,374.86,27.81,4.08,1.47,7.08,80,602.01,4109.13,67,0,67,77,1.808,1.809,45.2,53.6,1,80,4109.13,28.54,45.63,16.44,55.83,89079,429.03
4618.5,4617.22,2.21,367.45,35.22,4.79,1.14,8.11,80,601.91,4102.11,67,0,67,77,1.806,1.809,45.2,53.9,1,80,4102.11,28.78,45.87,16.66,56.41,90101,427.81
4619,4617.72,2.46,367.21,35.46,5.79,0,10.66,80,601.87,4074.8,67,0,67,0,1.809,1.808,45.4,53.9,1,80,4074.8,28.98,46.07,16.86,56.9,91063,437.83
4619.5,4618.22,4.99,367.61,35.06,7.04,3.71,9.52,80,601.83,4143.94,67,0,67,46,1.809,1.809,46.3,53.7,1,80,4143.94,29.05,46.13,16.92,57.48,91370,433.37
4620,4618.72,9.99,372.02,30.65,7.49,5.12,9.77,80,601.9,4155.33,67,0,67,40,1.81,1.809,46.4,53.8,1,80,4155.33,29.09,46.17,16.96,57.92,91564,438.9
4620.5,4619.22,11.13,369.29,33.38,6.77,1.2,10.66,80,601.77,4133.58,67,0,67,6,1.811,1.807,46.2,53.8,1,80,4133.58,29.13,46.22,17.01,58.34,91780,427.26
4621,4619.72,5.76,365.15,37.52,7.88,5.05,10.63,80,602.04,4102.96,67,0,67,77,1.811,1.811,46.1,53.5,1,80,4102.96,29.48,46.9,17.2,58.84,92714,423.05
4621.5,4620.21,3.23,363.75,38.92,5.4,0.03,10.48,80,601.85,4074.68,67,0,67,77,1.803,1.809,46.9,53.5,1,80,4074.68,29.67,47.09,17.39,59.39,93623,425.19
4622,4620.71,2.68,362.3,40.37,5.43,0.2,10.8,80,601.85,4068.09,67,0,67,77,1.806,1.809,46.8,51.7,2,80,4068.09,29.87,47.28,17.59,59.93,94569,425.59
4622.5,4621.21,2.38,360.71,41.96,5.2,0.15,9.3,70,601.85,4095.34,67,0,67,77,1.808,1.81,47.5,52.5,2,70,4095.34,30.08,47.5,17.77,60.44,95421,424.5
4623,4621.71,1.99,366.83,35.84,5.5,0.72,9.9,60,601.98,4118,67,0,67,77,1.806,1.81,47.6,52.6,1,60,4118,30.44,47.86,18.1,60.98,96698,424.75
4623.5,4622.21,2.07,363.03,38.85,6.93,0.24,11.52,90,601.87,4046.55,67,0,67,77,1.807,1.81,47.5,52.5,1,90,4046.55,30.64,48.07,18.3,61.39,97535,423.35
4624,4622.71,2.47,361.78,40.89,5.26,1.08,10,100,602.01,4070.73,67,0,67,77,1.809,1.811,47.8,52.5,1,100,4070.73,30.84,48.26,18.5,61.92,98691,422.02
4624.5,4623.21,2.59,363.25,39.42,5.73,0.75,12.35,100,601.83,4055.94,67,0,67,77,1.811,1.81,47.5,52.4,1,100,4055.94,31.03,48.44,18.68,62.34,99797,423.63
4625,4623.71,2.92,363.17,39.5,6.87,0.71,12.92,100,601.94,4060.77,67,0,67,77,1.801,1.809,47.1,52.3,1,100,4060.77,31.19,48.6,18.84,62.93,100748,425.45
4625.5,4624.21,5.95,365.4,37.27,6.78,2.1,11.04,100,602.02,4092.59,67,0,67,77,1.802,1.807,47.6,52.2,1,100,4092.59,31.24,48.66,18.9,63.37,101091,423.66
4626,4624.71,10.5,364.28,38.39,7.17,2.58,11.48,100,602.02,4076.41,67,0,67,77,1.803,1.809,47.4,52.2,1,100,4076.41,31.28,48.7,18.94,63.81,101333,421.81
4626.5,4625.21,11,367.66,35.01,7.32,3.3,11.09,100,601.8,4113.63,67,0,67,77,1.803,1.809,47.8,52.2,1,100,4113.63,31.34,48.75,18.99,64.36,101644,422.42
4627,4625.71,7.03,371.79,30.88,5.74,0.97,9.87,100,601.83,4087.99,67,26,67,35,1.802,1.809,48.5,52.2,1,100,4087.99,31.58,49.39,19.09,64.86,102217,419.95
4627.5,4626.21,4.95,368.53,34.14,5.71,0.46,10.43,80,601.84,4063.69,67,50,67,50,1.803,1.812,48.7,52.1,1,80,4063.69,31.69,49.5,19.19,65.41,102766,414.64
4628,4626.71,2.53,371.12,31.55,4.72,0.2,9.25,70,602.1,4070.73,67,50,67,50,1.806,1.812,49.9,52,2,70,4070.73,32.08,49.89,19.59,65.89,104526,841.06
4628.5,4627.21,1.77,374.21,28.46,4.87,0.68,8.87,90,601.95,4081.19,67,50,67,50,1.808,1.813,48.4,51.8,2,90,4081.19,32.33,50.14,19.81,66.45,105678,840.16
4629,4627.71,2.84,373.68,28.99,5.56,0.77,9.4,90,601.98,4087.3,67,50,67,50,1.808,1.811,48.8,51.9,1,90,4087.3,32.48,50.28,19.95,66.95,106469,850.22
4629.5,4628.21,2.98,372.03,30.64,5.61,0.77,9.58,90,601.93,4106.64,67,50,67,50,1.809,1.814,48.6,51.7,1,90,4106.64,32.68,50.49,20.16,67.5,107570,852.18
4630,4628.7,2.79,372.73,29.94,4.65,0.75,8.16,90,601.91,4135.12,67,50,67,50,1.809,1.813,48.9,51.5,1,90,4135.12,32.82,50.63,20.3,67.93,108348,441.72
4630.5,4629.2,2.68,369.76,32.91,5.49,0.76,9.67,90,601.82,4146.94,67,50,67,50,1.81,1.812,48.7,51.3,1,90,4146.94,33.06,50.86,20.53,68.52,109596,443.53
4631,4629.7,3.83,373.19,29.48,5.57,0.94,9.2,90,601.84,4149.57,67,50,67,50,1.81,1.809,48.4,51.1,1,90,4149.57,33.15,50.96,20.63,68.8,110110,440.23
4631.5,4630.2,4.47,368.49,34.18,6.13,1.35,10.1,90,601.91,4119.07,67,50,67,50,1.81,1.81,48.2,51,1,90,4119.07,33.29,51.1,20.77,69.34,110855,854.8
4632,4630.7,3.88,368.76,33.91,6.23,1.81,10.29,90,601.89,4093.78,67,50,67,50,1.811,1.811,47.8,50.8,1,90,4093.78,33.41,51.22,20.89,69.95,111511,855.53
4632.5,4631.2,4.07,370.27,32.4,4.99,0.93,8.34,90,601.89,4103.45,67,50,67,50,1.802,1.811,48.3,49.6,1,90,4103.45,33.6,51.41,21.06,70.48,112426,850.37
4633,4631.7,3.59,363.1,39.57,5.37,0.8,9.8,100,601.95,4063.67,67,50,67,50,1.802,1.81,48,50.2,1,100,4063.67,33.71,51.52,21.17,71.04,113083,855.95
4633.5,4632.2,3.52,359.58,43.09,6.57,0.15,12.83,80,601.88,4047.67,67,50,67,50,1.802,1.81,48.4,50.2,1,80,4047.67,33.84,51.65,21.3,71.47,113836,854.46
4634,4632.7,4.38,364.61,38.06,6.9,3.4,10.76,80,601.95,4099.13,67,50,67,50,1.803,1.811,48.2,50.2,1,80,4099.13,33.95,51.75,21.4,71.8,114338,853.4
4634.5,4633.2,5.21,359.72,42.95,6.29,0.26,12.18,80,601.92,4062.09,67,50,67,50,1.803,1.811,48.3,50.2,1,80,4062.09,34.04,51.84,21.49,72.35,114766,853.14
4635,4633.7,4.2,359.53,43.14,6.72,1.32,10.38,75,602,4064.68,67,50,67,50,1.803,1.811,48.5,50.3,1,75,4064.68,34.21,52.02,21.67,72.92,115626,838.98
4635.5,4634.2,2.85,365.41,37.26,5.55,0.67,10.56,120,601.89,4026.32,67,50,67,50,1.804,1.812,49.8,50.3,1,120,4026.32,34.39,52.2,21.84,73.42,116853,842.04
4636,4634.7,3.49,364.83,37.84,5.74,1.47,10.58,120,601.78,4020.45,67,50,67,50,1.804,1.814,48.6,50,1,120,4020.45,34.51,52.31,21.96,73.88,117700,857.06
4636.5,4635.19,3.9,365.66,37.01,5.88,1.05,11.08,120,601.9,4049.78,67,50,67,50,1.804,1.815,49,50,1,120,4049.78,34.66,52.46,22.11,74.43,118766,860.97
4637,4635.69,5.18,366.64,36.03,5.75,1.54,10.63,120,602.15,4063.69,67,50,67,50,1.804,1.814,49.4,50,1,120,4063.69,34.73,52.53,22.18,74.97,119278,855.97
4637.5,4636.19,6.8,365.57,37.1,5.88,2.09,10.39,120,601.89,4087.99,67,50,67,50,1.804,1.815,48.8,50,1,120,4087.99,34.8,52.61,22.25,75.33,119834,461.62
4638,4636.69,6.9,365.14,37.53,6.64,2.1,10.52,120,601.67,4100.61,67,50,67,50,1.805,1.816,48.5,49.9,1,120,4100.61,34.87,52.68,22.32,75.81,120310,845.47
4638.5,4637.19,7.17,361.09,33.44,6.52,2.45,11.22,120,601.94,4100.3,67,50,67,50,1.805,1.816,48.4,49.9,1,120,4100.3,34.94,52.75,22.39,76.42,120836,845.33
4639,4637.69,7.39,364.82,29.71,6.84,1.96,10.42,120,601.78,4115.45,67,50,67,50,1.805,1.816,48.5,49.9,1,120,4115.45,35.01,52.81,22.46,76.9,121303,842.79
4639.5,4638.19,6.15,374.62,19.51,6.09,1.36,8.39,90,601.85,4107.47,67,50,67,50,1.805,1.816,48.4,49.9,1,90,4107.47,35.08,53.29,22.53,77.45,121679,844.12
4640,4638.69,6.47,368.61,26.1,6.51,3.23,9.1,90,601.76,4108.19,67,50,67,50,1.806,1.813,47.9,50,1,90,4108.19,35.25,53.35,22.62,77.93,122305,843.83
4640.5,4639.19,8.69,371.39,23.18,5.91,2.37,9.39,90,601.97,4125.84,67,50,67,50,1.806,1.816,47.7,50,1,90,4125.84,35.31,53.41,22.68,78.35,122628,844.52
4641,4639.69,10.62,372.53,22.14,6.67,3.33,8.74,90,601.95,4128.74,67,50,67,50,1.806,1.816,48.9,50.1,1,90,4128.74,35.35,53.46,22.72,78.87,122871,845.27
4641.5,4640.19,12.22,372,22.29,5.34,3.07,8.4,90,601.6,4123.54,67,50,67,50,1.806,1.815,48,50,1,90,4123.54,35.39,53.5,22.77,79.28,123091,846.13
4642,4640.69,10.38,367.92,26.93,5.85,1.97,9.02,90,601.97,4121.59,67,50,67,50,1.806,1.816,47.8,50,1,90,4121.59,35.44,53.55,22.81,79.92,123347,843.73
4642.5,4641.19,7.97,367.22,27.18,5.92,2.07,9.82,90,602.1,4110.24,67,50,67,50,1.806,1.816,48.6,50,1,90,4110.24,35.51,53.62,22.88,80.31,123730,842.91
4643,4641.69,6.51,367.35,27.37,6.55,0.33,10.8,90,601.87,4104.28,67,50,67,50,1.806,1.815,48.2,50,1,90,4104.28,35.6,53.71,22.97,80.89,124214,843.96
4643.5,4642.18,5.72,364.94,29.44,5.29,1.03,11.37,90,601.72,4080.4,67,50,67,50,1.806,1.816,47.5,49.9,1,90,4080.4,35.69,53.79,23.06,81.34,124679,846.04
4644,4642.68,6.06,363.95,29.43,4.63,0.77,7.63,90,602.14,4056.91,67,50,67,50,1.807,1.812,49.3,49.9,1,90,4056.91,35.77,53.88,23.15,81.81,125143,845.49
4644.5,4643.18,4.82,361.99,32.41,6.24,0.05,11.56,75,601.9,4080.84,67,50,67,50,1.807,1.815,49.2,49.8,1,75,4080.84,35.91,54.02,23.29,82.32,125841,846.8
4645,4643.68,3.35,366.07,29.17,6.62,2.56,12.04,120,601.73,4028.42,67,50,67,50,1.807,1.816,47.6,49.6,1,120,4028.42,36.08,54.19,23.45,82.98,126623,845.82
4645.5,4644.18,8.62,362.83,31.77,7.22,2.03,12.82,120,601.79,4064.93,67,50,67,50,1.807,1.815,47.5,49.5,1,120,4064.93,36.12,54.22,23.48,83.41,126897,843.88
4646,4644.68,8.36,361.83,32.82,5.9,0.02,11.05,120,601.69,4006.27,67,50,67,50,1.807,1.817,48.6,49.6,1,120,4006.27,36.31,54.41,23.67,83.92,128256,844.21
4646.5,4645.18,3.32,363.61,31.17,6.72,0.73,11.12,110,602.08,4024.14,67,50,67,50,1.807,1.819,48.3,48.1,1,110,4024.14,36.43,54.53,23.79,84.38,129076,843.6
4647,4645.68,3.95,362.54,32.02,6.49,0.03,12.46,100,601.73,4007.55,67,50,67,50,1.807,1.817,48.3,48.6,1,100,4007.55,36.57,54.67,23.93,84.93,129971,412.07
4647.5,4646.18,3.13,360.92,33.6,6.26,0.1,12.45,79,601.96,4014.55,67,50,67,50,1.807,1.817,48.4,48.9,1,79,4014.55,36.77,54.88,24.14,85.34,131001,410.57
4648,4646.68,6.81,363.68,30.79,7.88,4.58,11.47,79,602.1,4069.35,67,50,67,50,1.807,1.817,49.3,48.9,1,79,4069.35,36.81,54.91,24.17,85.8,131170,409.96
4648.5,4647.18,10.44,361.37,32.11,6.44,2.98,10.99,79,602.22,4051.39,67,50,67,50,1.808,1.817,48,48.8,1,79,4051.39,36.85,54.95,24.21,86.27,131348,410.35
4649,4647.68,6.5,361.12,33.25,5.72,0.14,11.09,79,602.11,4024.48,67,50,67,50,1.808,1.818,49,48.7,1,79,4024.48,37.02,55.12,24.38,86.79,132177,842.37
4649.5,4648.18,2.72,359.5,34.75,7.15,1.69,12.91,90,601.95,4014.32,67,50,67,50,1.808,1.816,49.5,48.8,1,90,4014.32,37.25,55.35,24.61,87.34,133326,845.54
4650,4648.67,7.83,363.88,30.78,6.9,0.9,12.35,90,601.99,4075.22,67,50,67,50,1.809,1.817,48.5,48.9,1,90,4075.22,37.3,55.4,24.66,87.81,133591,843.26
4650.5,4649.17,8.42,358.81,35.93,5.7,0.46,11.72,90,602.13,4009.49,67,50,67,50,1.809,1.818,48.1,48.8,1,90,4009.49,37.41,55.51,24.77,88.35,134194,841.67
4651,4649.67,5.02,361.9,32.69,7.59,2.14,12.17,90,602.08,4053.49,67,50,67,50,1.809,1.816,48.5,48.7,1,90,4053.49,37.52,55.62,24.88,88.82,134771,842.83
4651.5,4650.17,11.2,369.77,24.83,6.97,3.92,9.95,90,602.18,4110.78,67,50,67,50,1.809,1.816,49,48.6,1,90,4110.78,37.55,55.65,24.92,89.27,134960,842.71
4652,4650.67,13.22,363.27,31.34,6.48,0.19,11.98,90,601.88,4082.33,67,50,67,50,1.81,1.818,47.6,48.7,1,90,4082.33,37.59,55.69,24.95,89.89,135152,842.45
4652.5,4651.17,7.47,367.3,27.01,6.39,1.99,10.33,90,601.98,4083.85,67,50,67,50,1.81,1.819,48,48.7,1,90,4083.85,37.72,55.82,25.08,90.35,136155,843.49
4653,4651.67,4.96,367.76,26.64,6.63,2.8,10.42,90,601.99,4082.81,67,50,67,50,1.81,1.818,47.7,48.6,1,90,4082.81,37.78,55.88,25.15,90.9,136491,840.78
4653.5,4652.17,5.54,368.61,29.16,4.67,2.87,4.67,90,601.72,4049.19,67,50,67,50,1.811,1.819,48.1,48.6,1,90,4049.19,37.92,56.58,25.28,91.43,137247,842.15
4654,4652.67,7.05,372.43,22.11,5.66,0.61,10.14,100,601.86,4084.26,67,50,67,51,1.814,1.815,49.2,48.6,1,100,4084.26,38.2,56.6,25.3,91.76,137363,839.88
4654.5,4653.17,11.03,363.37,32.19,7.46,3.52,12.22,100,602.07,4069.76,67,50,67,51,1.815,1.817,48.3,48.7,1,100,4069.76,38.26,56.66,25.36,92.4,137721,842.47
4655,4653.67,9.07,362.12,32.28,5.81,0,12.47,100,601.89,4034.57,67,50,67,51,1.815,1.818,48.4,48.7,1,100,4034.57,38.35,56.76,25.46,92.84,138281,838.54
4655.5,4654.17,4,359.18,35.45,6.45,0.17,12.93,100,601.82,4049.83,67,50,67,51,1.816,1.798,48.5,48.6,1,100,4049.83,38.48,56.89,25.59,93.31,139047,838.89
4656,4654.66,3.07,367.45,27,6.36,0.24,11.89,100,601.88,4086.2,67,50,67,51,1.817,1.797,49,48.5,1,100,4086.2,38.63,57.04,25.74,93.82,139963,839.02
4656.5,4655.16,2.95,366.94,27.35,7.18,1.45,12.55,120,601.87,4033.98,67,50,67,51,1.818,1.799,48.3,48.7,1,120,4033.98,38.84,57.25,25.95,94.35,141348,834.63
4657,4655.66,4.39,366.46,27.89,7.35,2.89,12.28,120,601.92,4035.27,67,50,67,51,1.818,1.799,49.1,48.7,1,120,4035.27,38.95,57.36,26.06,94.85,142150,832.23
4657.5,4656.16,9.27,369.85,24.64,7.15,3.03,11.66,120,601.79,4081.78,67,50,67,51,1.818,1.799,48.8,48.6,1,120,4081.78,38.99,57.4,26.1,95.3,142430,834.42
4658,4656.66,10.49,367.21,27.29,8,2.42,12.72,120,602.01,4065.2,67,50,67,51,1.818,1.799,49.5,48.6,1,120,4065.2,39.04,57.44,26.14,95.88,142756,836.39
4658.5,4657.16,8.9,367.99,26.27,7.48,2.22,12.27,120,602.08,4058.99,67,50,67,51,1.819,1.797,49.5,48.5,1,120,4058.99,39.1,57.5,26.21,96.28,143203,838.89
4659,4657.66,8.28,367.34,27.2,6.09,0.9,11.7,120,601.84,4053.15,67,50,67,51,1.819,1.798,48.8,48.5,1,120,4053.15,39.15,57.56,26.26,96.83,143603,838.16
4659.5,4658.16,9.52,369.59,24.22,7.79,3.02,11.71,120,601.85,4076.88,67,50,67,51,1.819,1.799,48.5,48.5,1,120,4076.88,39.22,57.62,26.33,97.35,144067,837.8
4660,4658.66,9.62,368.1,26.46,7.21,2.09,12.35,120,601.8,4055.48,67,50,67,51,1.819,1.798,49.4,48.5,1,120,4055.48,39.27,57.68,26.38,97.86,144459,834.73
4660.5,4659.16,8.13,369.74,24.78,6.5,1.24,11.22,120,601.96,4055.26,67,50,67,51,1.819,1.797,48.8,48.5,1,120,4055.26,39.34,57.75,26.45,98.31,144951,833.71
4661,4659.66,6.99,368.22,26.22,6.22,0.8,11.37,120,601.83,4031.08,67,50,67,51,1.819,1.799,48.9,48.5,1,120,4031.08,39.42,57.83,26.53,98.83,145541,834.35
4661.5,4660.16,5.38,365.87,28.81,6.36,1.47,11.24,120,602.02,4040.34,67,50,67,51,1.819,1.795,49.5,48.6,1,120,4040.34,39.5,57.91,26.61,99.26,146122,839.75
4662,4660.65,5.03,367.37,27.16,5.98,0.87,11.04,120,601.96,4029.29,67,50,67,51,1.82,1.799,48.4,48.5,1,120,4029.29,39.61,58.01,26.72,99.82,146872,836.1
4662.5,4661.15,5.89,365.11,29.43,6.55,1.07,11.93,120,601.8,4027.7,67,50,67,51,1.82,1.799,49.1,48.4,1,120,4027.7,39.7,58.11,26.81,100.36,147566,837.6
4663,4661.65,6.92,362.68,31.91,6.04,0.85,11.27,120,601.89,4014.91,67,50,67,51,1.82,1.799,49.2,48.5,1,120,4014.91,39.78,58.19,26.89,100.81,148126,835.85
4663.5,4662.15,5.02,360.38,34.05,6.51,0.99,11.79,120,601.62,4033.58,67,50,67,51,1.82,1.799,49.1,48.6,1,120,4033.58,39.87,58.28,26.98,101.34,148783,833.15
4664,4662.65,5.07,360.81,33.63,5.09,0.9,9.49,120,601.91,4065.89,67,50,67,51,1.821,1.798,49.4,48.5,1,120,4065.89,39.99,58.4,27.1,101.82,149611,835.06
4664.5,4663.15,5.95,360.79,33.07,7.21,1.84,11.66,120,601.44,4043.21,67,50,67,51,1.815,1.799,49.2,48.4,1,120,4043.21,40.07,58.48,27.18,102.38,150233,830.38
4665,4663.65,4.1,360.54,33.96,6.57,0.04,14.04,110,601.87,4027.07,67,50,67,51,1.8,1.798,49.2,48.5,1,110,4027.07,40.23,58.63,27.33,102.89,151271,832.22
4665.5,4664.15,3.69,361.26,33.22,6.65,0.19,13.21,100,601.89,4028.94,67,50,67,51,1.801,1.799,48.6,48.5,1,100,4028.94,40.36,58.76,27.46,103.41,152047,828.82
4666,4664.65,4.29,359.26,35.34,6,0.16,12.08,100,601.88,4051.48,67,50,67,51,1.801,1.798,48.6,48.4,1,100,4051.48,40.5,58.91,27.6,103.95,152845,831.05
4666.5,4665.15,3.78,359.26,35.36,5.54,1.17,10.15,100,601.91,4054.71,67,50,67,51,1.801,1.798,48.7,48.3,1,100,4054.71,40.63,59.04,27.73,104.35,153626,822.99
4667,4665.65,4.63,361.23,33.35,8.36,2.14,14.67,100,601.98,4043.21,67,50,67,51,1.802,1.8,47.4,48.2,1,100,4043.21,40.73,59.14,27.82,104.82,154222,472.16
4667.5,4666.15,5.23,360.16,34.38,7.29,0.3,14.19,100,601.77,4036.01,67,50,67,51,1.802,1.799,49.1,48.3,1,100,4036.01,40.83,59.23,27.92,105.34,154820,472.72
4668,4666.64,4.41,358.5,36.02,6.83,0.84,13.11,100,602.03,4042.6,67,50,67,51,1.802,1.8,48.4,48.3,1,100,4042.6,40.9,59.31,27.99,105.78,155241,472.74
